ZONE,SD_TRANS_ALLMETERS_P_AREA,SUB_AREA,POLE,POLE_TYPE,POLE_STATUS,METER_TYPE,HOUSING_TYPE,VAULT_CAPACITY,MECH_KEY,VAULT_KEY,RFID,RFID_MATCH,TERMINAL,LOCATION,LATITUDE,LONGITUDE,CONTRACT_TYPE,SET_F_W_VERSION,REPORTED_F_W_VERSION,SET_IO_F_W_VERSION,REPORTED_IO_F_W_VERSION,CONFIG_ID,CONFIG_NAME,COLLECTION_ROUTE,COLLECTION_SUB_ROUTE,ORIGINAL_METER_INSTALL_DATE,TERMINAL_INSTALL_DATE,STREET_SIDE,STREET_DIRECTION,STREET_ADDRESS,DOME_COLOUR,BLOCK_NUMBER,ENFORCEMENT_ROUTE,MAINTENANCE_ROUTE,CARRIER,WARRANTY_EXPIRY
AUR,12th St - AUR,1400 12th St,12-1409,None,Active,MK 5,795,-50,None,None,146570B0,Yes,224436,Assigned to pole,39.74845,-105.004422,None,52.73.0,52.73.0,None,None,298,$1.00 2hr 8a-10p,AUR01,None,2010-05-05 00:00:00,2016-09-08 00:00:00,None,None,12th St,None,1400,None,TECH220,T-Mobile,2014-12-17 00:00:00
AUR,12th St - AUR,1400 12th St,12-1410,None,Active,MK 3,795,-50,None,None,1465703E,Yes,32448,Assigned to pole,39.74844,-105.00461,None,32.73.2,32.73.2,None,None,298,$1.00 2hr 8a-10p,AUR01,None,2010-05-05 00:00:00,2012-10-11 00:00:00,None,None,12th St,None,1400,None,TECH220,T-Mobile,2011-03-10 00:00:00
AUR,12th St - AUR,1400 12th St,12-1412,None,Active,MK 3,795,-50,None,None,146570A4,Yes,128918,Assigned to pole,39.748492,-105.004646,None,32.73.2,32.73.2,None,None,298,$1.00 2hr 8a-10p,AUR01,None,2010-05-05 00:00:00,2013-02-13 00:00:00,None,None,12th St,None,1400,None,TECH220,T-Mobile,2014-02-13 00:00:00
AUR,12th St - AUR,1400 12th St,12-1413,None,Active,MK 5,795,-50,None,None,1FCC5420,Yes,244288,Assigned to pole,39.748559,-105.004502,None,52.73.0,52.73.0,None,None,298,$1.00 2hr 8a-10p,AUR01,None,2010-05-05 00:00:00,2016-09-09 00:00:00,None,None,12th St,None,1400,None,TECH220,T-Mobile,2015-06-13 00:00:00
AUR,12th St - AUR,1400 12th St,12-1414,None,Active,MK 5,795,-50,None,None,14656EF5,Yes,360747,Assigned to pole,39.748538,-105.004676,None,52.73.0,52.73.0,None,None,298,$1.00 2hr 8a-10p,AUR01,None,2010-05-05 00:00:00,2017-01-10 00:00:00,None,None,12th St,None,1400,None,TECH220,Verizon,2017-12-14 00:00:00
AUR,12th St - AUR,1400 12th St,12-1415,None,Active,MK 5,795,-50,None,None,1FCC5473,Yes,244285,Assigned to pole,39.748611,-105.004543,None,52.73.0,52.73.0,None,None,298,$1.00 2hr 8a-10p,AUR01,None,2010-05-05 00:00:00,2016-09-08 00:00:00,None,None,12th St,None,1400,None,TECH220,T-Mobile,2015-08-16 00:00:00
AUR,12th St - AUR,1400 12th St,12-1417,None,Active,MK 5,795,-65,None,None,14657E5F,Yes,273074,Assigned to pole,39.74865,-105.004572,None,52.73.0,52.73.0,None,None,298,$1.00 2hr 8a-10p,AUR01,None,2016-09-08 00:00:00,2016-09-08 00:00:00,None,None,None,None,1400,None,TECH220,T-Mobile,2016-01-14 00:00:00
AUR,5th St - AUR,1000 5th St,5-1017,None,Active,MK 5,795,-50,None,None,146570CB,Yes,215619,Assigned to pole,39.741032,-105.009363,None,52.73.0,52.73.0,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2013-09-16 00:00:00,2017-01-17 00:00:00,None,None,5th St,None,1000,None,TECH220,T-Mobile,2016-10-13 00:00:00
AUR,5th St - AUR,1000 5th St,5-1019,None,Active,MK 3,795,-50,None,None,146570D6,Yes,31324,Assigned to pole,39.741053,-105.00938,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2013-09-16 00:00:00,2018-02-14 00:00:00,None,None,5th St,None,1000,None,TECH220,T-Mobile,2011-02-25 00:00:00
AUR,5th St - AUR,1000 5th St,5-1021,None,Active,MK 3,795,-50,None,None,146572E8,Yes,120560,Assigned to pole,39.741134,-105.009445,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2012-10-03 00:00:00,2013-01-30 00:00:00,None,None,5th St,None,1000,None,TECH220,T-Mobile,2014-01-30 00:00:00
AUR,5th St - AUR,1000 5th St,5-1023,None,Active,MK 5,795,-50,None,None,146577DA,Yes,219942,Assigned to pole,39.741243,-105.009509,None,52.73.0,52.73.0,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2012-10-03 00:00:00,2018-03-28 00:00:00,None,None,5th St,None,1000,None,TECH220,T-Mobile,2014-11-05 00:00:00
AUR,5th St - AUR,1100 5th St,5-1115,None,Active,MK 3,795,-50,None,None,14A6C6AF,Yes,30257,Assigned to pole,39.741455,-105.009696,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2012-10-03 00:00:00,None,None,5th St,None,1100,None,TECH220,T-Mobile,2011-03-09 00:00:00
AUR,5th St - AUR,1100 5th St,5-1117,None,Active,MK 3,795,-50,None,None,14A6C6CE,Yes,30990,Assigned to pole,39.741459,-105.0097,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2012-10-03 00:00:00,None,None,5th St,None,1100,None,TECH220,T-Mobile,2011-02-23 00:00:00
AUR,5th St - AUR,1100 5th St,5-1121,None,Active,MK 3,795,-50,None,None,1465705A,Yes,38329,Assigned to pole,39.741555,-105.009771,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2012-05-23 00:00:00,None,None,5th St,None,1100,None,TECH220,T-Mobile,2011-12-14 00:00:00
AUR,5th St - AUR,1100 5th St,5-1123,None,Active,MK 3,795,-50,None,None,14657059,No,32025,Assigned to pole,39.741625,-105.009823,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-01-23 00:00:00,None,None,5th St,None,1100,None,TECH220,T-Mobile,2011-03-09 00:00:00
AUR,5th St - AUR,1100 5th St,5-1124,None,Active,MK 3,795,-50,None,None,14657E4D,No,34046,Assigned to pole,39.741575,-105.010002,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2012-10-03 00:00:00,2012-10-03 00:00:00,None,None,5th St,None,1100,None,TECH220,T-Mobile,2011-09-14 00:00:00
AUR,5th St - AUR,1100 5th St,5-1125,None,Active,MK 3,795,-50,None,None,146570C9,Yes,29848,Assigned to pole,39.741629,-105.009827,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-06-11 00:00:00,None,None,5th St,None,1100,None,TECH220,T-Mobile,2011-02-25 00:00:00
AUR,5th St - AUR,1100 5th St,5-1126,None,Active,MK 3,795,-50,None,None,146577D9,No,30105,Assigned to pole,39.741578,-105.010004,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2012-10-03 00:00:00,2012-10-03 00:00:00,None,None,5th St,None,1100,None,TECH220,T-Mobile,2011-02-26 00:00:00
AUR,5th St - AUR,1200 5th St,5-1202,None,Active,MK 3,795,-50,None,None,14657008,Yes,124406,Assigned to pole,39.741785,-105.01016,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2012-09-14 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2013-09-14 00:00:00
AUR,5th St - AUR,1200 5th St,5-1203,None,Active,MK 3,795,-50,None,None,14657044,Yes,31181,Assigned to pole,39.741855,-105.009996,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-02-28 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2011-02-22 00:00:00
AUR,Osage St - AUR,1400 N Osage St,OS-1424,None,Active,MK 3,795,-60,None,None,30AC4E56,Yes,32750,Assigned to pole,39.739223,-105.005142,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,OSA01,None,2011-10-07 00:00:00,2018-01-26 00:00:00,None,None,N Osage St,None,1400,None,TECH220,T-Mobile,2011-03-12 00:00:00
AUR,Osage St - AUR,1400 N Osage St,OS-1426,None,Active,MK 5,795,-60,None,None,30AC4E4E,Yes,215489,Assigned to pole,39.739228,-105.005142,None,52.73.0,52.73.0,None,None,330,$0.50 5hr 8a-10p Mon-Sat,OSA01,None,2011-10-07 00:00:00,2018-08-24 00:00:00,None,None,N Osage St,None,1400,None,TECH220,T-Mobile,2016-05-10 00:00:00
AUR,Osage St - AUR,1400 N Osage St,OS-1428,None,Active,MK 3,795,-60,None,None,30AC4E2D,Yes,36424,Assigned to pole,39.73934,-105.005146,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,OSA01,None,2011-10-07 00:00:00,2018-05-16 00:00:00,None,None,N Osage St,None,1400,None,TECH220,T-Mobile,2012-01-07 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1333,None,Active,MK 3,795,-60,None,None,1FCC53A6,Yes,256655,Assigned to pole,39.737832,-105.007103,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1335,None,Active,MK 5,795,-60,None,None,1FCC53A7,Yes,219615,Assigned to pole,39.737833,-105.007102,None,52.73.0,52.73.0,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-09-13 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2015-09-09 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1337,None,Active,MK 3,795,-60,None,None,1FCC53A8,Yes,256674,Assigned to pole,39.737943,-105.007101,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-10 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1339,None,Active,MK 3,795,-60,None,None,1FCC5333,Yes,256643,Assigned to pole,39.737943,-105.007102,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1341,None,Active,MK 3,795,-60,None,None,1FCC5334,Yes,137624,Assigned to pole,39.738055,-105.007103,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1343,None,Active,MK 3,795,-60,None,None,1FCC5341,Yes,33669,Assigned to pole,39.738055,-105.0071,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2018-06-13 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-11-23 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1345,None,Active,MK 3,795,-60,None,None,1FCC5339,Yes,76790,Assigned to pole,39.738162,-105.007102,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2018-04-11 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2012-06-16 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1347,None,Active,MK 3,795,-60,None,None,1FCC533A,Yes,256604,Assigned to pole,39.738163,-105.007103,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1351,None,Active,MK 3,795,-60,None,None,1FCC5360,Yes,128686,Assigned to pole,39.738272,-105.007101,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2013-12-13 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1353,None,Active,MK 3,795,-60,None,None,1FCC5338,Yes,139287,Assigned to pole,39.738382,-105.007102,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-06 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1355,None,Active,MK 3,795,-60,None,None,1FCC5353,Yes,257297,Assigned to pole,39.738383,-105.007099,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1357,None,Active,MK 3,795,-60,None,None,1FCC5254,Yes,256698,Assigned to pole,39.738491,-105.007095,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1359,None,Active,MK 3,795,-60,None,None,1FCC536B,Yes,257292,Assigned to pole,39.738496,-105.007095,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1361,None,Active,MK 3,795,-60,None,None,1FCC532F,Yes,138713,Assigned to pole,39.738606,-105.007101,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1363,None,Active,MK 3,795,-60,None,None,1FCC52FC,Yes,256628,Assigned to pole,39.738605,-105.007101,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1365,None,Active,MK 3,795,-60,None,None,1FCC5302,Yes,137547,Assigned to pole,39.738716,-105.007097,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1367,None,Active,MK 3,795,-60,None,None,1FCC5433,Yes,256188,Assigned to pole,39.738721,-105.007097,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1369,None,Active,MK 3,795,-60,None,None,1FCC53C3,Yes,256640,Assigned to pole,39.738823,-105.007097,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1371,None,Active,MK 3,795,-60,None,None,1FCC53C2,Yes,137991,Assigned to pole,39.738824,-105.007096,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-09 00:00:00,2017-03-03 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2016-03-01 00:00:00
AUR,Rio Ct - AUR,1300 N Rio Ct,RC-1373,None,Active,MK 3,795,-60,None,None,1FCC53AF,Yes,36589,Assigned to pole,39.738928,-105.007102,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-13 00:00:00,2018-05-08 00:00:00,None,None,N Rio Ct,None,1300,None,TECH220,T-Mobile,2011-12-16 00:00:00
AUR,Rio Ct - AUR,1400 N Rio Ct,RC-1401,None,Active,MK 3,795,-60,None,None,1FCC5380,Yes,30272,Assigned to pole,39.739149,-105.0071,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-10 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1400,None,TECH220,T-Mobile,2011-02-23 00:00:00
AUR,Rio Ct - AUR,1400 N Rio Ct,RC-1403,None,Active,MK 3,795,-60,None,None,1FCC5382,Yes,32967,Assigned to pole,39.739145,-105.0071,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-10 00:00:00,2017-03-02 00:00:00,None,None,N Rio Ct,None,1400,None,TECH220,T-Mobile,2016-11-23 00:00:00
AUR,Rio Ct - AUR,1400 N Rio Ct,RC-1405,None,Active,MK 3,795,-60,None,None,1FCC537B,Yes,122551,Assigned to pole,39.739257,-105.007103,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-10 00:00:00,2017-03-03 00:00:00,None,None,N Rio Ct,None,1400,None,TECH220,T-Mobile,2013-12-18 00:00:00
AUR,Rio Ct - AUR,1400 N Rio Ct,RC-1407,None,Active,MK 3,795,-60,None,None,1FCC5371,Yes,122140,Assigned to pole,39.739258,-105.007103,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-02-10 00:00:00,2018-03-28 00:00:00,None,None,N Rio Ct,None,1400,None,TECH220,T-Mobile,2014-01-25 00:00:00
AUR,Rio Ct - AUR,1400 N Rio Ct,RC-1409,None,Active,MK 5,795,-60,None,None,1FCC536F,Yes,269765,Assigned to pole,39.739859,-105.007473,None,52.73.0,52.73.0,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-03-13 00:00:00,2017-03-03 00:00:00,None,None,N Rio Ct,None,1400,None,TECH220,T-Mobile,2016-10-13 00:00:00
AUR,Rio Ct - AUR,1400 N Rio Ct,RC-1411,None,Active,MK 5,795,-60,None,None,1FCC53BA,Yes,337901,Assigned to pole,39.739856,-105.007471,None,52.73.0,52.73.0,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-12-22 00:00:00,2016-05-18 00:00:00,None,None,N Rio Ct,None,1400,None,TECH220,T-Mobile,2017-05-10 00:00:00
AUR,Rio Ct - AUR,1400 N Rio Ct,RC-1413,None,Active,MK 3,795,-60,None,None,1FCC5372,Yes,33848,Assigned to pole,39.739371,-105.007134,None,32.73.2,32.73.2,None,None,330,$0.50 5hr 8a-10p Mon-Sat,AUR01,None,2015-03-13 00:00:00,2015-07-08 00:00:00,None,None,N Rio Ct,None,1400,None,TECH220,T-Mobile,2011-06-04 00:00:00
AUR,5th St - AUR,1200 5th St,5-1204,None,Active,MK 3,795,-50,None,None,14656FD7,Yes,31044,Assigned to pole,39.741789,-105.010163,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-10-23 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2016-10-06 00:00:00
AUR,5th St - AUR,1200 5th St,5-1205,None,Active,MK 3,795,-50,None,None,14656ECA,Yes,121831,Assigned to pole,39.741861,-105.01,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2013-01-25 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2014-01-25 00:00:00
AUR,5th St - AUR,1200 5th St,5-1206,None,Active,MK 3,795,-50,None,None,14656EB0,Yes,141546,Assigned to pole,39.74188,-105.010233,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2017-05-31 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2017-05-22 00:00:00
AUR,5th St - AUR,1200 5th St,5-1207,None,Active,MK 3,795,-50,None,None,14656DF0,Yes,32162,Assigned to pole,39.741953,-105.010071,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2018-06-20 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2011-03-10 00:00:00
AUR,5th St - AUR,1200 5th St,5-1208,None,Active,MK 3,795,-50,None,None,14656DFF,Yes,30163,Assigned to pole,39.741875,-105.010229,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-10-29 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2016-10-06 00:00:00
AUR,5th St - AUR,1200 5th St,5-1209,None,Active,MK 5,795,-50,None,None,14656E04,Yes,223265,Assigned to pole,39.741957,-105.010075,None,52.73.0,52.73.0,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2017-04-03 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2014-12-18 00:00:00
AUR,5th St - AUR,1200 5th St,5-1210,None,Active,MK 3,795,-50,None,None,14656E2A,Yes,95688,Assigned to pole,39.741962,-105.010291,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2012-01-20 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2013-01-20 00:00:00
AUR,5th St - AUR,1200 5th St,5-1211,None,Active,MK 3,795,-50,None,None,14656E2B,Yes,33155,Assigned to pole,39.742044,-105.010138,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2017-02-07 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2016-11-23 00:00:00
AUR,5th St - AUR,1200 5th St,5-1212,None,Active,MK 5,795,-50,None,None,14656EEA,Yes,249240,Assigned to pole,39.741967,-105.010296,None,52.73.0,52.73.0,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-01-21 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2015-08-27 00:00:00
AUR,5th St - AUR,1200 5th St,5-1214,None,Active,MK 3,795,-50,None,None,146570AA,Yes,120420,Assigned to pole,39.742057,-105.010365,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2016-11-08 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2014-03-04 00:00:00
AUR,5th St - AUR,1200 5th St,5-1215,None,Active,MK 5,795,-50,None,None,146570D4,Yes,273060,Assigned to pole,39.742147,-105.010214,None,52.73.0,52.73.0,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-05-07 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2016-01-14 00:00:00
AUR,5th St - AUR,1200 5th St,5-1216,None,Active,MK 5,795,-50,None,None,146570DD,Yes,220284,Assigned to pole,39.742061,-105.010369,None,52.73.0,52.73.0,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2017-05-31 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2015-09-09 00:00:00
AUR,5th St - AUR,1200 5th St,5-1217,None,Active,MK 3,795,-50,None,None,14657011,Yes,117462,Assigned to pole,39.742151,-105.010219,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2018-01-04 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2013-10-09 00:00:00
AUR,5th St - AUR,1200 5th St,5-1218,None,Active,MK 3,795,-50,None,None,1465706E,Yes,52635,Assigned to pole,39.74215,-105.010436,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2011-07-14 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2012-06-29 00:00:00
AUR,5th St - AUR,1200 5th St,5-1219,None,Active,MK 5,795,-50,None,None,146570A0,Yes,272627,Assigned to pole,39.74225,-105.010289,None,52.73.0,52.73.0,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-02-11 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2016-01-14 00:00:00
AUR,5th St - AUR,1200 5th St,5-1220,None,Active,MK 3,795,-50,None,None,14657004,Yes,129092,Assigned to pole,39.742154,-105.010441,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2013-12-24 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2014-01-14 00:00:00
AUR,5th St - AUR,1200 5th St,5-1221,None,Active,MK 3,795,-50,None,None,14656F89,Yes,32314,Assigned to pole,39.742254,-105.010294,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2015-11-05 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2016-10-06 00:00:00
AUR,5th St - AUR,1200 5th St,5-1222,None,Active,MK 3,795,-50,None,None,30AC4D73,Yes,31991,Assigned to pole,39.742238,-105.010498,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2012-10-03 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2011-02-24 00:00:00
AUR,5th St - AUR,1200 5th St,5-1223,None,Active,MK 3,795,-50,None,None,146570DB,Yes,37784,Assigned to pole,39.742348,-105.010369,None,32.73.2,32.73.2,None,None,5690,AUR01 $1.00hr 5hr 8a-10p,AUR01,None,2010-05-04 00:00:00,2017-03-16 00:00:00,None,None,5th St,None,1200,None,TECH220,T-Mobile,2011-09-29 00:00:00
